id,text,label1,label2,label3
N268,作者不是講過他畫到現在故事只過半年時間,0,0,0
N370,你們很壞也，他們可能想說明天有沒有早餐吃吧？,0,0,0
N448,好吃的雞排就是好吃不會因為你切了就變難吃,0,0,0
N297,南無本師釋迦牟尼佛,0,0,0
N1588,蓋蓋蓋蓋蓋,0,0,0
N932,台北在哪？,0,0,0
N296,也不看看大葉在什麼鬼地方怎麼看都是淡江比較好,0,0,0
N279,是阿盲點就在於如果甲甲真如它們所說安全性行為,0,0,0
N1086,她在普羅米修斯裡超正的身材比例超好,0,0,0
A41,我哪一點最吸引你？,1,0,0
N920,你老闆住台中然後是死胖子？,0,0,0
N822,大概都是洗了但沒洗到很好學歷的人,0,0,0
N781,Kyrgios輸球爽,0,0,0
N1460,射她個滿當當，讓黏滑的寶寶種子緊緊黏著在子宮,0,0,0
N1547,搞不好有估計過他賺的錢夠賠侵權的賠償金才告的,0,0,0
B204,我的想法是不如就報復社會吧！，這個社會欠你的，加倍討回來,0,1,0
N1264,大學國文通識有教過,0,0,0
N1363,雷屁，我才剛看到博士偷看小哀洗澡,0,0,0
N1857,少說用個水見式吧,0,0,0
N270,9.2只放開穴紀念歌,0,0,0
N1788,跟老人講他聽得懂？,0,0,0
N1789,在美國自由自在，去中國幹嘛？,0,0,0
N1701,覺得路邊停車確實比倒車入庫難XD,0,0,0
N168,問余文樂阿,0,0,0
N1773,這是五子棋已經用數學證明沒搞頭之後的變通方法,0,0,0
A57,我自己的上一任就是遠距離戀愛阿,1,0,0
N144,麻煩一次來，一個一個有夠浪費時間,0,0,0
N1717,目田罵最兇惹...中國報只想做路克布萊而已,0,0,0
N583,吃餅乾裡面有1000現金的,0,0,0
N266,那個時候還花一堆錢買攻略現在想起來超白癡,0,0,0
N496,難怪買的人這麼多,0,0,0
N797,各自的擁護者開心就好，尤其不需要黑子來亂更好！,0,0,0
N1208,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,0,0
N418,個人比較悲觀，什麼移民太空，人類基改都是極耗資源,0,0,0
N54,上課怎麼不會說不上白不上，選修修好修滿，四年之後，出去外面上課還要多付錢餒,0,0,0
N1318,吉你略誘啊,0,0,0
N1429,再怎樣都比那些X火、ㄗㄨㄣ、ㄗㄨㄣ的葛格好啦,0,0,0
N372,事實是後來馬英九明明沒有禁。關他屁事。,0,0,0
N7,根本垃圾超沒品的,0,0,0
N73,子供向動畫原來是擅長曲解原意的朋友呢,0,0,0
N753,全天母百貨公司加起來還比不上高雄一間夢時代,0,0,0
N1509,超無聊找不到別的人生價值惹ㄇ？,0,0,0
N1444,裝外掛看評論啊,0,0,0
N1406,這輩子肥宅少數不會被當社會新聞上版面的機會,0,0,0
N1826,紅包來囉～,0,0,0
N550,這種事情很靠天分的　沒天分早點洗洗睡Y,0,0,0
B158,生活不開心、看對方，越來越不順眼會很痛苦啊啊啊，這是你想要的生活嗎？,0,1,0
N1145,八卦一堆無用男為什麼不乾脆砍掉重....,0,0,0
N692,最後發現琴酒也是臥底就好笑了,0,0,0
N1212,很好啊過路費一公里收五塊就好了,0,0,0
N129,這個鍋貼呢,0,0,0
N585,#鋼琴教師#愛慕,0,0,0
N1277,應該說台男怎那麼孬沒男子氣概,0,0,0
N931,湯師爺給我翻譯翻譯,0,0,0
A341,我阿公也不喜歡國民黨,1,0,0
B182,所謂珍惜朋友是一定要見面的嗎？我覺得不是,0,1,0
N1175,無感到完全忘記有人號召過這個XD,0,0,0
N100,你可是差點惹到最不能惹的人了,0,0,0
N711,中國例外請中國長城關好費雯流出,0,0,0
N1291,肥宅不要亂告白,0,0,0
N1260,回去翻一下理化課本好嗎,0,0,0
N81,發現身邊的人都是魯蛇的時候,0,0,0
N1116,這篇釣得到我把結衣幹到叫不敢,0,0,0
N1238,加拿大就是跟美國簽服貿結果內需產業全被美國打爆,0,0,0
N239,教主開玩笑的啦像我上次剛嗆完教主結果,0,0,0
N1100,還以為美國屌面,0,0,0
N1143,purine要怎麼念成蜜蜜子,0,0,0
N414,本店不歡迎肥宅♪♪♪,0,0,0
N376,天天一帥哥保證笑呵呵看A腐逼挨心情不悲哀,0,0,0
N1559,後就建國成功,0,0,0
N603,開窗大喊「賽林涼吉掰齁大蘇牙啊幹」,0,0,0
N45,愛情是什麼？這是不能強求的東西,0,0,0
N910,去看看賭鬼的,0,0,0
A269,啊就我覺得她好看但也就只是好看而已,1,0,0
N1084,真的...到底什麼智障設計，還是bug？,0,0,0
N1732,職場跟社會生存鐵則不要選邊站,0,0,0
N186,台灣沒人才,0,0,0
N1118,可以去告版主侵吞你的著作財產權告到他不要不要的,0,0,0
N1365,健一會使出忍術考0分之術,0,0,0
N823,再從嘴巴出來,0,0,0
N153,的人際可能有影響,0,0,0
N1842,台灣歌手都去中國了上一堆假掰矯情的歌唱節目,0,0,0
C325,一口氣把這些年憋在心裡的感受講出來，眼淚完全止不住，痛哭流涕,0,0,1
N1383,提早就醫求助可有效減緩,0,0,0
A81,我現在面臨轉系，一開始也怕換環境什麼的,1,0,0
N1359,這任務交給你發明了,0,0,0
N854,你可以開車上下班別人不可以去洗頭？,0,0,0
N657,可以幹,0,0,0
N458,台灣垃圾量和能源浪費是全球數一數二（以數字來看）,0,0,0
N537,麻煩撐開一下你的咖稱,0,0,0
N1072,是愛同性戀的表現，要同性戀脫離聖經說的罪,0,0,0
N594,蠻牛費神戴的那兩隻以外不用浪費錢買,0,0,0
N672,爛東西品質差的又難消化當作沒這個節好一點,0,0,0
B177,住宿可以學到很重要的一點就是溝通吧,0,1,0
N704,中樂透買下公司,0,0,0
N1749,有時候活著比死還痛苦和難受~,0,0,0
B242,健康家庭的第一定律——夫妻關係，才是家中的No.1,0,1,0
N684,我妹妹都會開水龍頭或按沖水蓋掉給你參考,0,0,0
C315,你有過非常怨恨你的家人嗎？,0,0,1
N1592,只有麥當勞外送,0,0,0
N93,體脂肪最高代表,0,0,0
N1795,愛子好好的公主不當學壞跑去當8+9出陣頭,0,0,0
N328,有實力比其他炒短線的歌星強太多了,0,0,0
N1204,都找恐龍啊，真的很愛冒險,0,0,0
N141,越來越怪了，為了彌補同性戀女兒亂搞一通,0,0,0
N217,拿紙本公文跑來跑去、聽文組官員指手劃腳,0,0,0
N1625,還有人開車時車窗全關聽音樂呢,0,0,0
N835,跟8+9一樣今天公祭明天忘記,0,0,0
N908,妙麗嘴臉超噁心偏激女權，演技超爛滾,0,0,0
N864,每個人都開車騎機車，塞爆好嗎？,0,0,0
N476,說我帥太。沉。重,0,0,0
N1108,會被staff23ㄕㄢㄨㄅ,0,0,0
N241,我知道你想講蔣開穴但悟空:,0,0,0
N646,都自己想自己寫,0,0,0
N989,害????中國人看哪一國都覺得素質高好嗎,0,0,0
N544,跟你一樣醜,0,0,0
A286,我們公司不看學歷，沒在徵才,1,0,0
N1464,爐石一對臭甲獸人不如用SV的斑比醬來占卜,0,0,0
N1535,想幹死富江,0,0,0
N659,還有人在玩喔?,0,0,0
B235,我就覺得那個犯人簡直有病!,0,1,0
N993,戰htc,0,0,0
N1440,皮帶有裝好嗎,0,0,0
N17,你這幾天要小心吧..,0,0,0
N1042,台女再賤還不是低聲下氣去捧,0,0,0
N520,有規定一定要外國紅，台灣才能紅？,0,0,0
N885,美國最大銀行?哈哈,0,0,0
N1730,不一定是好笑，但你可以知道某些人真的人狂,0,0,0
B251,但是你的說法也沒錯,0,1,0
N227,經濟不好一定勞工的錯，總統絕對是對的,0,0,0
N442,乾總算進來了,0,0,0
A125,妹妹也豪口愛,1,0,0
A122,一起撐香港，反極權！,1,0,0
N1248,棒協：還好酸民不敢,0,0,0
N1329,掉的到的話我看小叮鈴的圖片打____,0,0,0
N25,真心不知道怎麼辦了,0,0,0
N169,開始準備做麵粉,0,0,0
N1074,用手機記錄發生的事情,0,0,0
N49,看有沒有單親能補助的東西,0,0,0
N775,台灣魯蛇聯盟,0,0,0
C320,我後來想我那一年應該是有點不甘心，又習慣「喜歡」這個人,0,0,1
N1777,而且戲說台灣還有繼續做超經典,0,0,0
C309,後悔沒有多陪伴家人,0,0,1
N1479,不要再講什麼日本人遇到英文就退避的屁話了,0,0,0
N158,看照片主流是學生肥宅8+9陪男友,0,0,0
A94,我跟你一樣只差不是水瓶,1,0,0
N590,19人就夠了，被豬殺死，這場等隊友carry了,0,0,0
N212,去問你阿公,0,0,0
N1326,人家花多少時間打手槍你花多少時間打手槍,0,0,0
N916,威爾史密斯不是去演美隊系列獵鷹了?,0,0,0
N1654,永遠不開機應該很戲劇性,0,0,0
N1852,就引擎買的呀！供應商查一下就好清楚了,0,0,0
N513,抓他到旁邊打_,0,0,0
N355,用聊天機器人騙裝備如何？,0,0,0
N5,地上都是碎玻璃！掃地了嗎？,0,0,0
N12,人家本性難改就不勉強她轉正了,0,0,0
N272,你只要會五十國語言加上從未缺勤也能申請,0,0,0
N1590,每月都沒開拉!,0,0,0
N1076,金髮軟體醜女阿,0,0,0
N446,選大碩不用選大學台灣教育制度真的很..,0,0,0
N1801,圖片那髮型已經屌打很多只會剪短剃高的台男了好嗎？,0,0,0
N1763,佛教學校，畢業出來不是廟住就是塞公,0,0,0
N1735,台灣人不是多數想台獨,0,0,0
B274,我當時就是覺得如果他真的喜歡她，又或者他根本就沒有喜歡我，我告白了就可能就會很尷尬,0,1,0
N193,切肥宅的背脊肉去做排骨便當，就會又厚又大塊了,0,0,0
B249,其實我覺得你們都有各自有道理的地方,0,1,0
N1576,金錢豹的話要你的錢也在乎你是否快樂的,0,0,0
N82,不支持哪個部分?,0,0,0
N477,說不定有些已經館訂了,0,0,0
A16,不過我也是那種放了消息就潛水的人,1,0,0
N381,派國家隊就會贏了沒看我們讓很大嗎都派地區隊,0,0,0
A61,你是鹹豆漿派還是甜豆漿派,1,0,0
N1354,子宮好騷疼,0,0,0
N1253,會到中X上班可能真的是記者中程度最低的吧可憐,0,0,0
N607,律師是算鐘點費的講太清楚怎麼多賺你錢？,0,0,0
N432,甘你屁事不會滾去自殺就都不用選幹,0,0,0
N1268,這鞋子重的要死，真不懂為何這麼多人想要買來穿,0,0,0
C323,什麼情況下，明明不喜歡對方卻願意讓對方挑逗跟輕撫跟揉，除了約炮我想不到其他情況,0,0,1
N433,穿反光背心就是要上場面fo了啦,0,0,0
N745,美國駐紮在中國大使館、領事館的海軍陸戰隊有佩槍,0,0,0
A27,我身份證不能用之前掛失禮拜五去解決所以linepay還不能申請,1,0,0
N1659,賣保險說的話跟政府說的話等級都差不多,0,0,0
N1443,H&M...,0,0,0
N562,你可以進去花一百五買半隻烤雞一起吃阿,0,0,0
N1755,國棟社會搖,0,0,0
N470,人氣靠哥哥家裡靠老婆爬分靠小品惡靈靠龜狗,0,0,0
N829,班長最好是有義務要去拜訪翹課的同學家,0,0,0
N1324,喝完變金龜人,0,0,0
N1844,沒有單純砍好玩的,0,0,0
N1071,錢哥去看個身心科吧,0,0,0
N421,小妖女不是，小騷貨才算,0,0,0
N148,hi肉腳,0,0,0
N1708,日版八成要收了沒新卡一堆復刻,0,0,0
B146,我覺得有分手才會成長，只是一個過程，接受並釋懷,0,1,0
N1321,勞基法，電業法，選罷法,0,0,0
N1217,準備好什麼,0,0,0
N1336,沒發明抗生素以前的人類真的是極其脆弱,0,0,0
N1671,游鴻明之亂哦,0,0,0
B142,愛與不愛不只是嘴巴說說，是行動,0,1,0
N1174,高級酸聽不懂的人就轉台比較好,0,0,0
N511,我好興奮啊我好興奮啊,0,0,0
B219,人因無知而幸福！,0,1,0
N1327,一定是韓國人的陰謀,0,0,0
N291,廣西學人出現啦去天涯的台灣人多？,0,0,0
N410,不承認中華民國還享用中華民國資源？,0,0,0
N609,BMI高錯了嗎為啥要80我,0,0,0
N1362,啊，難怪在臺南想說怎麼有車延遲32分...,0,0,0
N313,人權是一樣的，不管你喜歡與否,0,0,0
N1134,因為現在華人沒人敢拍三級片了,0,0,0
N1775,小時候不讀書,0,0,0
N248,吹個球吹個大氣球,0,0,0
N406,吃它下面>////<,0,0,0
N691,現在是高點可以換成現金快換,0,0,0
N793,拿不到頂級好歌是硬傷。,0,0,0
N791,出國等飛機結果颱風誤期心很痛,0,0,0
B173,有男友之後不太在乎其他男生的眼光，就沒有什麼自卑的問題,0,1,0
N1195,這道來說肥宅比阿基師強滑還要更滑,0,0,0
N1655,她的臉配上另一個奶就是100分了,0,0,0
N1093,先查一堆資料帶過去說你看過惹其實不一定要先看,0,0,0
N184,不能穿內褲，有一年農曆七月我穿上了內褲，結果竟然,0,0,0
N203,74團加油好嗎寒蟬效應不是這樣玩地,0,0,0
N1658,中藥，調身體，綁住你，調調調……,0,0,0
N185,阿就開刀如果不小心劃到腸你的屎噴的到處都是,0,0,0
N1563,八月桂花香吧老闆超愛的,0,0,0
N1609,台灣國覺青在慶祝中華民國雪崩外交,0,0,0
N151,醒醒吧快去準備學測,0,0,0
N1462,交易的時候怎麼不談忠誠,0,0,0
N1421,南斯拉夫內戰互相種族屠殺,0,0,0
N1087,高調記者我嗆你/妳們後續不敢報!!!!!!,0,0,0
N358,幻想右肩了5個幼幼妹妹，保證宅男污名化,0,0,0
N400,最後悔做的事應該比較一致,0,0,0
N1661,你挑的不怎樣網路上更多更正的照片,0,0,0
N1569,被正妺爆蛋…舒服,0,0,0
N528,已經移走一大批人了，廣東是最大的僑鄉,0,0,0
N1294,不行啊宅宅就是要嚴打一直戳他痛處才是硬道理,0,0,0
A82,其實我蠻主動的了，我有些邀約她也都說好,1,0,0
N1502,韓國每個團的歌都一樣公式啊,0,0,0
N1016,千萬別去媽寶版說，會被說不能體諒。,0,0,0
N181,滾啦寄生迷去隔壁西區好ㄇ,0,0,0
N347,早點洗洗睡好嗎,0,0,0
N411,乾我是不是跟帥哥這個稱號無緣QQ,0,0,0
C301,不想讓他覺得因為我而不能做很多事情，但是這樣卻讓我不是很愉快,0,0,1
A23,最喜歡跟女朋友一起做甚麼？,1,0,0
N572,天母美墨旁邊開一間KFC投資者腦子不知道在想啥,0,0,0
N1171,去湯姆熊玩啊,0,0,0
N95,不用做口碑喔,0,0,0
B199,你好像有點太在意失敗這件事情了，勸你不要怕失敗,0,1,0
N1513,有康寶雞湯塊，你也可以是食神,0,0,0
N50,同意同意,0,0,0
N1168,先教他打飛機,0,0,0
N956,只想看賈靜雯,0,0,0
N1831,有看到蟑螂就贏了,0,0,0
N160,你是第99999個問這件事的人,0,0,0
N1052,這樣以後就不能拿自己是女生來說嘴了,0,0,0
N1780,19字掰,0,0,0
N1747,二戰德國舊馬克表示,0,0,0
N673,韓國年輕人沒進前十大企業比台灣慘,0,0,0
N1847,你可以叫中國測試看看,0,0,0
N220,realtw，XX製造機,0,0,0
N634,你是想多早,0,0,0
N1465,你國小同學是智障end,0,0,0
N598,以前是地虎現在被北部狠甩只能當地鼠了,0,0,0
N1455,就偽板主丫你是第902413位問這個問題的人,0,0,0
N427,發這文請附圖,0,0,0
N1312,正在吃小泡芙,0,0,0
N1099,聽老一輩說，好像是習俗，有越炸越旺ㄉ意思!,0,0,0
N1348,想當初在八卦被雷結局就不爽補個幹,0,0,0
N165,暁子我可以!!,0,0,0
A291,我很想念我的家人,1,0,0
N1159,因為太餓了幹完就達她回南台科大,0,0,0
A104,我家開公益路上一家燒肉店身高很高喜歡戴老帽Ig粉絲多人,1,0,0
N1285,黃Yee派來的,0,0,0
N676,愛是一種化學變化，會燒完QQ,0,0,0
B159,價值觀不同真的不要在一起甚至是結婚，要和你走一輩子的人，路上還會發生多少事,0,1,0
N1450,對方愛錯人的時候,0,0,0
B252,所以我覺得從你的角度，你應該去檢查他想花費東西是不是必須,0,1,0
N1394,暴露年齡了！老人吼？,0,0,0
B166,況且你們也還沒結婚完全沒必要這樣養他,0,1,0
N1595,沒人坐無所謂但是有人要坐還不讓開真的很幹你娘,0,0,0
N992,應該射完才說,0,0,0
N10,傻眼,0,0,0
N1751,請問中國除了中共這個最大黑道有其他知名黑道嗎,0,0,0
N9,都大學了不是嗎？,0,0,0
N963,人少清幽，這點贏台中,0,0,0
N1053,傷心得人開靈車,0,0,0
B234,你支持廢除死名嗎?,0,1,0
N778,潘阿才在那吃晚餐,0,0,0
N561,滾去自殺不用客氣,0,0,0
C307,在我五歲的時候離婚了，想抱怨什麼，但每次想起總覺得很苦,0,0,1
N1645,kellymochi我老婆,0,0,0
N1082,根本之道就是每個人都繳一樣多退休後也都領一樣多,0,0,0
N380,改革找國棟,0,0,0
N1783,幫他吹喇叭還回去吹一首好聽的歌曲,0,0,0
N1696,按部就班能賺什麼錢還被笑奴,0,0,0
N1580,老闆變中資了,0,0,0
N1317,美國彈射器不是英國設計製造？,0,0,0
N1225,戰鬥女子學園,0,0,0
N1484,有抓到市場消費者喜好啊～,0,0,0
N1581,幹你娘是在快三小的啦,0,0,0
B264,我覺得這個想法很棒,0,1,0
N1056,我幹你媽的糞青,0,0,0
N447,吃的跟肥宅一樣大隻就能做大事,0,0,0
N650,一碗$80料超多然後可以跟老闆說要加麵,0,0,0
N764,聽說雞肉沒事,0,0,0
N668,放蘿莉控國歌,0,0,0
N890,看起來好難吃又焦又沒醬,0,0,0
B167,建議還是要為自己存點錢不要通通花在男方身上了！,0,1,0
N1057,長官，你還沒入伍我已經在這待了50年了,0,0,0
C299,男朋友也不會讓我覺得自卑，可是在還沒有男朋友之前滿自卑的,0,0,1
A28,好我等等打給她,1,0,0
N324,感覺超難聽假搖滾+假R&B,0,0,0
N547,尻一槍聖人模式就好睡了,0,0,0
N387,沒什麼人啊該不會...,0,0,0
N777,對人類文明進步毫無貢獻還毫無廉恥心。,0,0,0
N839,崩潰的就老人阿老人沒有辦法接受新事物,0,0,0
N1664,以前屁孩時期闖紅燈被壓在車底縫線，差點gg,0,0,0
N1856,觀落音就知道了，問館長幹嘛，要問法師吧,0,0,0
N625,當然是正妹，帥哥還要看有沒有錢,0,0,0
N1316,真的該改一下上班時間吼,0,0,0
N1131,金鐘獎也不可能啦就這幾年萬秀豬王,0,0,0
N1793,年收六十萬但是總資產一兆的話算是有錢人,0,0,0
N1497,3頭髮好毛,0,0,0
A30,你吃飽了沒,1,0,0
N1832,高雄客運彰化客運白鴿交通(屏東客運),0,0,0
N13,讚讚,0,0,0
A84,我要來去Steam秋季特價買東西,1,0,0
N322,還好我住台北，又不是住在落後鄉下,0,0,0
N554,奴性不夠重的都被人殺光了你說呢,0,0,0
B198,我覺得抱怨的目的是為了抒發情緒，而不是改變現實。,0,1,0
N767,站內信把錢匯給我吧我好餓,0,0,0
N98,有錢人不帶錢包的...,0,0,0
N1146,幹嗆三小,0,0,0
N1234,正妹有肥宅警報器有肥宅就會避開懂?,0,0,0
N307,gan你妹的中和徐蟲泰還錢啦!!!!,0,0,0
N171,Elekedji,0,0,0
N1703,跟小學生說作業被狗吃了一樣，爛藉口,0,0,0
N853,放火整天消費周子瑜……,0,0,0
N1104,永川好難吃我上次第一次去吃,0,0,0
N700,上禮拜才看到有人跑去換當然是被換過的哈哈,0,0,0
N6,被戳中笑穴,0,0,0
N1236,這麼早就大紅已經很好了多的是根本沒人記住的,0,0,0
N260,很生氣沒錯尤其是看到滯台支那在那扯後腿,0,0,0
N1288,人帥就是潮，肥宅就是油,0,0,0
N880,實！民進黨還在包庇？給我出來下跪道歉！,0,0,0
N832,目標明顯遇到壞人比較容易存活,0,0,0
N799,8+9，毒蟲，精神病，不定時炸彈很多種...,0,0,0
N1027,看完skt對FW直接上考場,0,0,0
N111,人家是真的有實力的反觀希婆,0,0,0
N1727,南西還不睡喔,0,0,0
N107,這個時候你們2個中間的手從後面迴上來把他大臂絞住,0,0,0
N1814,哪有什麼相反明明不一樣的東西,0,0,0
C314,我真的很不想給人家知道,0,0,1
N1882,我的另一半什麼時候出現,0,0,0
N62,真的,0,0,0
N773,台女>甲>>>>>>>>>>>>>台男,0,0,0
A93,我的異性朋友比我男朋友多但我好像比較常吃醋,1,0,0
N578,台北貧民窟的人就算住貧民窟還是要裝闊拿哀鳳,0,0,0
N1018,有吃過拿3腥的質佳魚算不算??,0,0,0
N1601,是甲也比魯蛇好ㄌ至少有洞玩,0,0,0
N1132,才5月台電藏電欺騙台灣人(開冷氣,0,0,0
N1836,在臺灣的基本上應該是低調友好外交吧兩個邊緣人,0,0,0
N1106,趕快找他師兄回來教訓他阿,0,0,0
N48,這很正常沒錯,0,0,0
B267,我是覺得妳朋友也有問題也有可能是睜一眼閉一眼,0,1,0
N1740,然後天龍國民還以為自己真的尊爵不凡,0,0,0
N1466,想試可是我不喜歡吃酸菜就一直擱著,0,0,0
N346,糞土匪人員額度！！。．詞人民間,0,0,0
N1490,來我家吃吃看,0,0,0
N970,外國人擦脂抹粉的垃圾最令人討厭，當外國人等於中國,0,0,0
N350,初音不是軟體,0,0,0
N1246,爸爸國民黨高級黨證民進黨中高級黨證軍人世家,0,0,0
B218,只要去做些原本不敢做的事，現實狀況都會好轉,0,1,0
N1731,先去銀行開戶然後請媽媽匯給你,0,0,0
A342,家人們不希望我去報警，但是我爸爸他真的下手很重,1,0,0
N1786,不是還有你怎麼知道是同公司的人搞他....,0,0,0
B352,我覺得越生氣越兇小孩會越害怕說實話耶,0,1,0
N1280,Nigger問候，反正又不在美國，那是美國文化。,0,0,0
N1155,重考去大葉,0,0,0
N1400,斧頭幫在這街坊開一個堂，你就是堂主,0,0,0
N1187,我在美國都買這牌，便宜,0,0,0
N592,螢幕上的手油就看得出來了幹嘛要化學藥劑,0,0,0
N221,我棒球慢壘兩邊都打，打擊沒問題守備就不太行了,0,0,0
N319,幹嘛吃自己的肉,0,0,0
N1815,我每年都去銀行換一次零錢大約都有1萬,0,0,0
N1181,掀起了你的蓋頭來　讓我來看看你的練,0,0,0
B247,我覺得我沒有辦法了,0,1,0
N1781,別庸人自擾了,0,0,0
N250,「為了增加陰氣就羞恥的扮成偽娘吧」,0,0,0
B226,你根本沒錯，錯的是那些小心眼又愛吃醋的男生。,0,1,0
N883,現實社會的邊緣人…各位給他們點空間吧…,0,0,0
N542,鴨肉哪裡買的米粉超噁難吃,0,0,0
N632,第一個吃牛鞭的在想什麼,0,0,0
A48,你的寵物叫甚麼名字,1,0,0
N1487,廣告不實，說全家就是你家，拿東西還要給錢,0,0,0
N1790,兇什麼明明就沒啥改,0,0,0
N276,靠北回錯篇,0,0,0
N177,講都很有道理實際發生在自己身上又完全不一樣了,0,0,0
N199,靠北這幹嘛討圖,0,0,0
N92,就變成席巴被玩家電爆,0,0,0
N1485,沒有資料,0,0,0
N1151,蠟筆小新有演過複製人那個,0,0,0
N1198,反而日本人早上並不吃漢堡之類年輕人也一樣,0,0,0
N1493,自己買個小電風扇吧,0,0,0
N1883,有小孩有動力,0,0,0
N1542,想買都買不到,0,0,0
N154,你有坐著看完嗎還不是跑去開零食,0,0,0
A115,我已經畢業了,1,0,0
A137,我是新竹人,1,0,0
N1667,烙印比獵人還慘，神之手一個都還沒幹掉就畫這麼多年,0,0,0
N194,那些看日劇的人都剛好成長,0,0,0
C327,心情每一天都過的很槽，每天幾乎會哭一次,0,0,1
A292,我很想念我媽媽,1,0,0
N1641,帶天命。在鬼島是要抓乩替宮廟辦事的說詞,0,0,0
N1393,無恥工讀生跟腦殘仇女廢材會支持狼師,0,0,0
N473,油雞改成醉雞而已,0,0,0
N384,非洲一堆國家和中國正打得火熱朝天咧，很多關係是從,0,0,0
N593,新竹風飛沙感覺比嘉義蕭家班還猛,0,0,0
B276,「溝通」真的很重要，真的要先說清楚自己的需求/雷點,0,1,0
N1130,還蠻賺的而且盟內有個職業商人超好用....,0,0,0
A114,我要畢業了,1,0,0
N849,所以為什麼要發很多甲甲相關文章？這裡是甲版？,0,0,0
N1837,開心Rhttp:)www.XD.com,0,0,0
N1426,"6年狂賺9億台灣""排毒教父""林光常官司上身",0,0,0
N146,那這樣給他們多一點退休金和福利好像也沒什麼不好,0,0,0
N1019,好啦好啦生日快樂,0,0,0
B197,一直不認為結婚就要雙方家庭所有人都滿意喜歡才能結,0,1,0
B163,愛情是一段旅程，人們走走停停來來往往,0,1,0
N1875,讓五毛加班48小時阿顆顆,0,0,0
N18,若有人對妳不利，趕快跑到熱鬧的地方,0,0,0
N1133,就安排好的人下一位.....,0,0,0
N243,打不到美國但周圍人人有獎呵呵,0,0,0
N32,特別版史努比好像不錯,0,0,0
N242,是沒看過斑馬喔,0,0,0
N422,覺得老闆好像很可愛！洋蔥再細一點軟一點應該不錯吃,0,0,0
N299,當兵的時候，因為去當證人，乾！！麻煩死了,0,0,0
N760,等你拍手叫好,0,0,0
N257,大隻馬跟龍不一樣不懂別亂說,0,0,0
N1126,所有的國小以前都是墓地,0,0,0
N973,先比髮量再說,0,0,0
B256,我覺得妳小劇場好多,0,1,0
N813,當然菲律賓女傭贏還用說阿,0,0,0
N1061,那你能說為什麼愛長髮嗎,0,0,0
N584,喵喵在演台灣靈異事件嗎,0,0,0
A136,我有一個一見鍾情的男朋友，交往了10年,1,0,0
N1266,國考一堆會考，看你有沒有要當米蟲,0,0,0
N1446,演到後來會變成家樂福董事長和股權之爭,0,0,0
N301,不管哪種瀏海都剪過，沒好運過。,0,0,0
N800,夏威夷會變成中國自古以來，神聖不可分割的一部分,0,0,0
B236,我覺得那個人超誇張的，問他話也不回,0,1,0
N1257,現在在台灣的大企業能不能稱十年都很難講,0,0,0
N1501,就跟白海豚說3=8一樣意思,0,0,0
N1650,鬼島邏輯：對別人來說是特權的，對自己來說只是人權,0,0,0
B339,因為確實男友對我也不錯，要因為這樣分開也滿可惜的。,0,1,0
N205,古代獵戶打獵到動物可以賣很多錢,0,0,0
N802,死魚還是在水下比較好,0,0,0
N1508,類永遠沒辦法從歷史學到教訓,0,0,0
N1036,司改不敢談人民最關心的廢死議題，這種會議開假的啊,0,0,0
N1604,說到八仙呂仲吉後來怎啦,0,0,0
N1243,少來去每個星座版po一定有人說好準,0,0,0
N305,獵人一拳超人亞人,0,0,0
N1838,想護航那個垃圾政策只對有錢人有影響？,0,0,0
N1660,TLCvs.企業級死雞？,0,0,0
N1807,除毛一下穿個黑絲襪就可以騙人了,0,0,0
N701,考s形還有人偷倒車你說呢,0,0,0
N42,哈哈哈哈直接硬來,0,0,0
N420,看敘述有點受不了了想舔+1,0,0,0
N1851,這首沒聽過，怪自己蠢吧,0,0,0
N703,cross就是會有智障寫成X咩,0,0,0
A7,你喜不喜歡唱歌？,1,0,0
C319,我七年初戀也分開了，累積太多委屈與傷害，分開了反而心裡輕鬆,0,0,1
A72,啊啊啊啊啊啊梅子片超讚的啊我等下一定要去買一個來吃,1,0,0
N848,妳男友帥嗎,0,0,0
N462,北部誰跟你台成清交認清自己回南部好嗎呵呵,0,0,0
N1753,大清提督認證的特級廚,0,0,0
N1855,其實不會很難看得懂，就有點點文白夾雜的感覺,0,0,0
N1520,在龍潭大池辦吃對面的複園控肉飯,0,0,0
N624,去搜尋linemovie就知道了啊,0,0,0
N803,忙著分屍台電阿偉大的蔡英文政府總算讓電業法過了,0,0,0
N510,因為你都用手指探進去,0,0,0
N1862,錢多你都知道嗎,0,0,0
N1129,我看去女版找那個失戀心得文寄信還比較實際啦,0,0,0
N74,學校有高爾夫打擊場那時候無聊就去打,0,0,0
N1459,你可以去問大久保麻里子....,0,0,0
N770,又不是中一千萬有什麼好問的,0,0,0
A294,你有什麼愛好？,1,0,0
N1765,不會有人想看吧說不定還被開罰單ㄏㄏ,0,0,0
N538,等等要跟著要送女生回家然後記得上樓,0,0,0
N1818,找阿福打教練,0,0,0
N955,方便消化啦吃一堆炸的肉容易大腸癌喔,0,0,0
N216,機車行前面的機車格都被機車行占滿很討厭,0,0,0
B279,我覺得這樣比較不好…雖然他的行為也有不對。,0,1,0
N617,四皇來個5年.超新星5年.剛好10年完結,0,0,0
N1029,長得真的漂亮,0,0,0
